image_id,label,variety,age,image_path
109663.jpg,normal,ADT45,60,./inputs/train_images/normal/109663.jpg
107685.jpg,normal,Ponni,60,./inputs/train_images/normal/107685.jpg
100163.jpg,tungro,ADT45,60,./inputs/train_images/tungro/100163.jpg
102486.jpg,normal,ADT45,70,./inputs/train_images/normal/102486.jpg
103184.jpg,dead_heart,ADT45,67,./inputs/train_images/dead_heart/103184.jpg
108696.jpg,bacterial_leaf_blight,ADT45,60,./inputs/train_images/bacterial_leaf_blight/108696.jpg
103287.jpg,dead_heart,ADT45,75,./inputs/train_images/dead_heart/103287.jpg
103675.jpg,bacterial_leaf_streak,Onthanel,50,./inputs/train_images/bacterial_leaf_streak/103675.jpg
104107.jpg,normal,ADT45,70,./inputs/train_images/normal/104107.jpg
101908.jpg,brown_spot,ADT45,68,./inputs/train_images/brown_spot/101908.jpg
106617.jpg,brown_spot,ADT45,55,./inputs/train_images/brown_spot/106617.jpg
101998.jpg,normal,ADT45,60,./inputs/train_images/normal/101998.jpg
109405.jpg,brown_spot,ADT45,70,./inputs/train_images/brown_spot/109405.jpg
109167.jpg,tungro,ADT45,45,./inputs/train_images/tungro/109167.jpg
105107.jpg,dead_heart,ADT45,70,./inputs/train_images/dead_heart/105107.jpg
106750.jpg,tungro,Zonal,55,./inputs/train_images/tungro/106750.jpg
100278.jpg,blast,KarnatakaPonni,75,./inputs/train_images/blast/100278.jpg
110005.jpg,dead_heart,ADT45,70,./inputs/train_images/dead_heart/110005.jpg
102594.jpg,normal,ADT45,60,./inputs/train_images/normal/102594.jpg
109986.jpg,tungro,ADT45,70,./inputs/train_images/tungro/109986.jpg
106774.jpg,brown_spot,ADT45,72,./inputs/train_images/brown_spot/106774.jpg
102477.jpg,bacterial_panicle_blight,ADT45,70,./inputs/train_images/bacterial_panicle_blight/102477.jpg
100578.jpg,dead_heart,ADT45,72,./inputs/train_images/dead_heart/100578.jpg
108110.jpg,hispa,ADT45,68,./inputs/train_images/hispa/108110.jpg
107130.jpg,hispa,ADT45,70,./inputs/train_images/hispa/107130.jpg
101884.jpg,bacterial_leaf_streak,Zonal,70,./inputs/train_images/bacterial_leaf_streak/101884.jpg
102301.jpg,hispa,AtchayaPonni,65,./inputs/train_images/hispa/102301.jpg
106356.jpg,hispa,ADT45,50,./inputs/train_images/hispa/106356.jpg
105608.jpg,tungro,ADT45,67,./inputs/train_images/tungro/105608.jpg
107805.jpg,brown_spot,Zonal,55,./inputs/train_images/brown_spot/107805.jpg
101892.jpg,blast,Ponni,55,./inputs/train_images/blast/101892.jpg
108041.jpg,blast,KarnatakaPonni,75,./inputs/train_images/blast/108041.jpg
105549.jpg,dead_heart,ADT45,67,./inputs/train_images/dead_heart/105549.jpg
108698.jpg,hispa,ADT45,50,./inputs/train_images/hispa/108698.jpg
104255.jpg,bacterial_leaf_blight,ADT45,50,./inputs/train_images/bacterial_leaf_blight/104255.jpg
101233.jpg,normal,ADT45,70,./inputs/train_images/normal/101233.jpg
105735.jpg,normal,Ponni,60,./inputs/train_images/normal/105735.jpg
104082.jpg,tungro,ADT45,72,./inputs/train_images/tungro/104082.jpg
108412.jpg,dead_heart,ADT45,67,./inputs/train_images/dead_heart/108412.jpg
107402.jpg,normal,RR,70,./inputs/train_images/normal/107402.jpg
100987.jpg,downy_mildew,ADT45,70,./inputs/train_images/downy_mildew/100987.jpg
103478.jpg,blast,ADT45,70,./inputs/train_images/blast/103478.jpg
100894.jpg,blast,Ponni,55,./inputs/train_images/blast/100894.jpg
100598.jpg,blast,KarnatakaPonni,75,./inputs/train_images/blast/100598.jpg
101238.jpg,downy_mildew,KarnatakaPonni,70,./inputs/train_images/downy_mildew/101238.jpg
106611.jpg,tungro,ADT45,70,./inputs/train_images/tungro/106611.jpg
109859.jpg,brown_spot,ADT45,72,./inputs/train_images/brown_spot/109859.jpg
108156.jpg,brown_spot,KarnatakaPonni,75,./inputs/train_images/brown_spot/108156.jpg
107082.jpg,tungro,ADT45,65,./inputs/train_images/tungro/107082.jpg
104595.jpg,normal,Onthanel,70,./inputs/train_images/normal/104595.jpg
100496.jpg,normal,RR,70,./inputs/train_images/normal/100496.jpg
103521.jpg,normal,ADT45,60,./inputs/train_images/normal/103521.jpg
100057.jpg,tungro,ADT45,65,./inputs/train_images/tungro/100057.jpg
109539.jpg,brown_spot,ADT45,72,./inputs/train_images/brown_spot/109539.jpg
107339.jpg,blast,Ponni,55,./inputs/train_images/blast/107339.jpg
105270.jpg,brown_spot,ADT45,65,./inputs/train_images/brown_spot/105270.jpg
102737.jpg,dead_heart,ADT45,70,./inputs/train_images/dead_heart/102737.jpg
105002.jpg,dead_heart,ADT45,65,./inputs/train_images/dead_heart/105002.jpg
100670.jpg,dead_heart,ADT45,65,./inputs/train_images/dead_heart/100670.jpg
101742.jpg,blast,KarnatakaPonni,75,./inputs/train_images/blast/101742.jpg
103567.jpg,normal,ADT45,50,./inputs/train_images/normal/103567.jpg
107999.jpg,blast,ADT45,55,./inputs/train_images/blast/107999.jpg
103399.jpg,bacterial_leaf_streak,Zonal,70,./inputs/train_images/bacterial_leaf_streak/103399.jpg
101025.jpg,hispa,ADT45,70,./inputs/train_images/hispa/101025.jpg
103927.jpg,dead_heart,ADT45,70,./inputs/train_images/dead_heart/103927.jpg
106897.jpg,tungro,ADT45,72,./inputs/train_images/tungro/106897.jpg
103119.jpg,normal,ADT45,60,./inputs/train_images/normal/103119.jpg
104194.jpg,tungro,ADT45,70,./inputs/train_images/tungro/104194.jpg
106676.jpg,brown_spot,KarnatakaPonni,75,./inputs/train_images/brown_spot/106676.jpg
100462.jpg,normal,ADT45,80,./inputs/train_images/normal/100462.jpg
110063.jpg,blast,KarnatakaPonni,75,./inputs/train_images/blast/110063.jpg
100319.jpg,normal,ADT45,70,./inputs/train_images/normal/100319.jpg
100297.jpg,hispa,Ponni,60,./inputs/train_images/hispa/100297.jpg
108486.jpg,bacterial_leaf_streak,Onthanel,50,./inputs/train_images/bacterial_leaf_streak/108486.jpg
107940.jpg,tungro,ADT45,72,./inputs/train_images/tungro/107940.jpg
108435.jpg,hispa,AndraPonni,65,./inputs/train_images/hispa/108435.jpg
105739.jpg,brown_spot,KarnatakaPonni,75,./inputs/train_images/brown_spot/105739.jpg
106271.jpg,blast,ADT45,70,./inputs/train_images/blast/106271.jpg
102385.jpg,normal,ADT45,70,./inputs/train_images/normal/102385.jpg
105205.jpg,tungro,ADT45,72,./inputs/train_images/tungro/105205.jpg
104645.jpg,tungro,ADT45,60,./inputs/train_images/tungro/104645.jpg
110070.jpg,dead_heart,ADT45,72,./inputs/train_images/dead_heart/110070.jpg
109197.jpg,normal,ADT45,60,./inputs/train_images/normal/109197.jpg
110289.jpg,blast,AndraPonni,45,./inputs/train_images/blast/110289.jpg
101568.jpg,dead_heart,Onthanel,50,./inputs/train_images/dead_heart/101568.jpg
107521.jpg,hispa,ADT45,70,./inputs/train_images/hispa/107521.jpg
102832.jpg,blast,ADT45,70,./inputs/train_images/blast/102832.jpg
100121.jpg,blast,AtchayaPonni,50,./inputs/train_images/blast/100121.jpg
102722.jpg,dead_heart,ADT45,70,./inputs/train_images/dead_heart/102722.jpg
101936.jpg,normal,ADT45,50,./inputs/train_images/normal/101936.jpg
104734.jpg,blast,ADT45,68,./inputs/train_images/blast/104734.jpg
100002.jpg,normal,ADT45,60,./inputs/train_images/normal/100002.jpg
100313.jpg,hispa,AtchayaPonni,57,./inputs/train_images/hispa/100313.jpg
100022.jpg,brown_spot,ADT45,70,./inputs/train_images/brown_spot/100022.jpg
101633.jpg,normal,ADT45,60,./inputs/train_images/normal/101633.jpg
106949.jpg,bacterial_leaf_blight,ADT45,72,./inputs/train_images/bacterial_leaf_blight/106949.jpg
104210.jpg,dead_heart,Onthanel,50,./inputs/train_images/dead_heart/104210.jpg
105831.jpg,blast,ADT45,60,./inputs/train_images/blast/105831.jpg
108727.jpg,normal,ADT45,70,./inputs/train_images/normal/108727.jpg
104318.jpg,hispa,ADT45,70,./inputs/train_images/hispa/104318.jpg
105330.jpg,tungro,ADT45,65,./inputs/train_images/tungro/105330.jpg
103762.jpg,brown_spot,ADT45,65,./inputs/train_images/brown_spot/103762.jpg
109971.jpg,bacterial_panicle_blight,ADT45,68,./inputs/train_images/bacterial_panicle_blight/109971.jpg
103102.jpg,tungro,ADT45,60,./inputs/train_images/tungro/103102.jpg
100166.jpg,dead_heart,Onthanel,50,./inputs/train_images/dead_heart/100166.jpg
103222.jpg,hispa,ADT45,65,./inputs/train_images/hispa/103222.jpg
101304.jpg,downy_mildew,Zonal,55,./inputs/train_images/downy_mildew/101304.jpg
108830.jpg,normal,ADT45,60,./inputs/train_images/normal/108830.jpg
104825.jpg,blast,ADT45,70,./inputs/train_images/blast/104825.jpg
101714.jpg,dead_heart,ADT45,67,./inputs/train_images/dead_heart/101714.jpg
106543.jpg,normal,ADT45,60,./inputs/train_images/normal/106543.jpg
105397.jpg,blast,ADT45,70,./inputs/train_images/blast/105397.jpg
100373.jpg,blast,ADT45,45,./inputs/train_images/blast/100373.jpg
108180.jpg,blast,ADT45,70,./inputs/train_images/blast/108180.jpg
110149.jpg,blast,KarnatakaPonni,75,./inputs/train_images/blast/110149.jpg
110044.jpg,brown_spot,ADT45,55,./inputs/train_images/brown_spot/110044.jpg
102885.jpg,blast,AndraPonni,45,./inputs/train_images/blast/102885.jpg
101869.jpg,blast,AndraPonni,45,./inputs/train_images/blast/101869.jpg
100210.jpg,normal,ADT45,70,./inputs/train_images/normal/100210.jpg
101332.jpg,brown_spot,Zonal,55,./inputs/train_images/brown_spot/101332.jpg
106734.jpg,tungro,Zonal,55,./inputs/train_images/tungro/106734.jpg
107688.jpg,brown_spot,ADT45,65,./inputs/train_images/brown_spot/107688.jpg
107516.jpg,dead_heart,ADT45,70,./inputs/train_images/dead_heart/107516.jpg
105298.jpg,dead_heart,ADT45,75,./inputs/train_images/dead_heart/105298.jpg
108144.jpg,blast,AndraPonni,45,./inputs/train_images/blast/108144.jpg
109427.jpg,dead_heart,Onthanel,50,./inputs/train_images/dead_heart/109427.jpg
109669.jpg,bacterial_leaf_blight,ADT45,72,./inputs/train_images/bacterial_leaf_blight/109669.jpg
100312.jpg,blast,Ponni,55,./inputs/train_images/blast/100312.jpg
102417.jpg,tungro,ADT45,72,./inputs/train_images/tungro/102417.jpg
101893.jpg,hispa,AtchayaPonni,65,./inputs/train_images/hispa/101893.jpg
108915.jpg,dead_heart,ADT45,67,./inputs/train_images/dead_heart/108915.jpg
102521.jpg,downy_mildew,ADT45,70,./inputs/train_images/downy_mildew/102521.jpg
103593.jpg,normal,ADT45,70,./inputs/train_images/normal/103593.jpg
101261.jpg,tungro,ADT45,70,./inputs/train_images/tungro/101261.jpg
107171.jpg,downy_mildew,ADT45,55,./inputs/train_images/downy_mildew/107171.jpg
101367.jpg,normal,ADT45,60,./inputs/train_images/normal/101367.jpg
102979.jpg,hispa,ADT45,50,./inputs/train_images/hispa/102979.jpg
108211.jpg,hispa,Onthanel,70,./inputs/train_images/hispa/108211.jpg
106921.jpg,blast,ADT45,67,./inputs/train_images/blast/106921.jpg
102272.jpg,normal,ADT45,67,./inputs/train_images/normal/102272.jpg
102739.jpg,blast,ADT45,55,./inputs/train_images/blast/102739.jpg
100225.jpg,downy_mildew,AtchayaPonni,45,./inputs/train_images/downy_mildew/100225.jpg
106477.jpg,bacterial_panicle_blight,ADT45,70,./inputs/train_images/bacterial_panicle_blight/106477.jpg
108704.jpg,blast,KarnatakaPonni,75,./inputs/train_images/blast/108704.jpg
106616.jpg,normal,ADT45,50,./inputs/train_images/normal/106616.jpg
106291.jpg,downy_mildew,ADT45,70,./inputs/train_images/downy_mildew/106291.jpg
106907.jpg,normal,ADT45,60,./inputs/train_images/normal/106907.jpg
108088.jpg,dead_heart,IR20,70,./inputs/train_images/dead_heart/108088.jpg
109608.jpg,blast,Zonal,55,./inputs/train_images/blast/109608.jpg
109116.jpg,normal,ADT45,67,./inputs/train_images/normal/109116.jpg
105400.jpg,downy_mildew,KarnatakaPonni,50,./inputs/train_images/downy_mildew/105400.jpg
107901.jpg,downy_mildew,KarnatakaPonni,70,./inputs/train_images/downy_mildew/107901.jpg
100044.jpg,normal,ADT45,60,./inputs/train_images/normal/100044.jpg
106188.jpg,downy_mildew,KarnatakaPonni,70,./inputs/train_images/downy_mildew/106188.jpg
101935.jpg,blast,ADT45,70,./inputs/train_images/blast/101935.jpg
101191.jpg,dead_heart,AndraPonni,65,./inputs/train_images/dead_heart/101191.jpg
109351.jpg,dead_heart,ADT45,70,./inputs/train_images/dead_heart/109351.jpg
107247.jpg,brown_spot,ADT45,70,./inputs/train_images/brown_spot/107247.jpg
105786.jpg,downy_mildew,Surya,45,./inputs/train_images/downy_mildew/105786.jpg
103755.jpg,bacterial_leaf_streak,ADT45,60,./inputs/train_images/bacterial_leaf_streak/103755.jpg
110391.jpg,brown_spot,ADT45,70,./inputs/train_images/brown_spot/110391.jpg
103561.jpg,tungro,ADT45,67,./inputs/train_images/tungro/103561.jpg
109766.jpg,dead_heart,Onthanel,50,./inputs/train_images/dead_heart/109766.jpg
102659.jpg,bacterial_leaf_blight,ADT45,68,./inputs/train_images/bacterial_leaf_blight/102659.jpg
102590.jpg,dead_heart,ADT45,67,./inputs/train_images/dead_heart/102590.jpg
107075.jpg,brown_spot,KarnatakaPonni,70,./inputs/train_images/brown_spot/107075.jpg
100617.jpg,dead_heart,ADT45,70,./inputs/train_images/dead_heart/100617.jpg
101982.jpg,hispa,ADT45,60,./inputs/train_images/hispa/101982.jpg
107514.jpg,dead_heart,IR20,70,./inputs/train_images/dead_heart/107514.jpg
110200.jpg,hispa,ADT45,70,./inputs/train_images/hispa/110200.jpg
100208.jpg,brown_spot,KarnatakaPonni,75,./inputs/train_images/brown_spot/100208.jpg
106224.jpg,normal,ADT45,60,./inputs/train_images/normal/106224.jpg
101165.jpg,dead_heart,ADT45,60,./inputs/train_images/dead_heart/101165.jpg
109954.jpg,dead_heart,IR20,70,./inputs/train_images/dead_heart/109954.jpg
109657.jpg,blast,ADT45,70,./inputs/train_images/blast/109657.jpg
105622.jpg,hispa,ADT45,60,./inputs/train_images/hispa/105622.jpg
103839.jpg,bacterial_leaf_blight,Zonal,70,./inputs/train_images/bacterial_leaf_blight/103839.jpg
105432.jpg,blast,KarnatakaPonni,75,./inputs/train_images/blast/105432.jpg
105916.jpg,brown_spot,ADT45,70,./inputs/train_images/brown_spot/105916.jpg
102696.jpg,hispa,AndraPonni,65,./inputs/train_images/hispa/102696.jpg
102784.jpg,hispa,ADT45,50,./inputs/train_images/hispa/102784.jpg
110181.jpg,blast,KarnatakaPonni,75,./inputs/train_images/blast/110181.jpg
102042.jpg,tungro,ADT45,72,./inputs/train_images/tungro/102042.jpg
100629.jpg,blast,KarnatakaPonni,75,./inputs/train_images/blast/100629.jpg
110057.jpg,bacterial_panicle_blight,ADT45,75,./inputs/train_images/bacterial_panicle_blight/110057.jpg
110027.jpg,blast,KarnatakaPonni,50,./inputs/train_images/blast/110027.jpg
107825.jpg,bacterial_leaf_streak,Zonal,70,./inputs/train_images/bacterial_leaf_streak/107825.jpg
109534.jpg,hispa,ADT45,70,./inputs/train_images/hispa/109534.jpg
102468.jpg,downy_mildew,ADT45,70,./inputs/train_images/downy_mildew/102468.jpg
109282.jpg,dead_heart,ADT45,70,./inputs/train_images/dead_heart/109282.jpg
107952.jpg,downy_mildew,KarnatakaPonni,50,./inputs/train_images/downy_mildew/107952.jpg
104495.jpg,tungro,ADT45,65,./inputs/train_images/tungro/104495.jpg
103880.jpg,normal,Ponni,60,./inputs/train_images/normal/103880.jpg
105067.jpg,normal,ADT45,60,./inputs/train_images/normal/105067.jpg
109362.jpg,blast,KarnatakaPonni,75,./inputs/train_images/blast/109362.jpg
109842.jpg,normal,ADT45,50,./inputs/train_images/normal/109842.jpg
107079.jpg,tungro,ADT45,65,./inputs/train_images/tungro/107079.jpg
106723.jpg,tungro,AtchayaPonni,50,./inputs/train_images/tungro/106723.jpg
101877.jpg,tungro,ADT45,60,./inputs/train_images/tungro/101877.jpg
104636.jpg,bacterial_panicle_blight,ADT45,67,./inputs/train_images/bacterial_panicle_blight/104636.jpg
109364.jpg,normal,ADT45,60,./inputs/train_images/normal/109364.jpg
105215.jpg,blast,KarnatakaPonni,75,./inputs/train_images/blast/105215.jpg
100747.jpg,hispa,ADT45,50,./inputs/train_images/hispa/100747.jpg
107897.jpg,normal,ADT45,50,./inputs/train_images/normal/107897.jpg
107736.jpg,bacterial_leaf_streak,Zonal,70,./inputs/train_images/bacterial_leaf_streak/107736.jpg
106018.jpg,normal,Ponni,80,./inputs/train_images/normal/106018.jpg
103640.jpg,brown_spot,ADT45,70,./inputs/train_images/brown_spot/103640.jpg
104811.jpg,hispa,ADT45,60,./inputs/train_images/hispa/104811.jpg
103168.jpg,blast,KarnatakaPonni,75,./inputs/train_images/blast/103168.jpg
110182.jpg,tungro,ADT45,45,./inputs/train_images/tungro/110182.jpg
109835.jpg,brown_spot,ADT45,55,./inputs/train_images/brown_spot/109835.jpg
106130.jpg,blast,ADT45,70,./inputs/train_images/blast/106130.jpg
110017.jpg,normal,ADT45,60,./inputs/train_images/normal/110017.jpg
100745.jpg,blast,ADT45,50,./inputs/train_images/blast/100745.jpg
105187.jpg,dead_heart,KarnatakaPonni,75,./inputs/train_images/dead_heart/105187.jpg
104977.jpg,normal,ADT45,60,./inputs/train_images/normal/104977.jpg
106652.jpg,downy_mildew,KarnatakaPonni,70,./inputs/train_images/downy_mildew/106652.jpg
104877.jpg,hispa,AtchayaPonni,57,./inputs/train_images/hispa/104877.jpg
105612.jpg,dead_heart,Onthanel,50,./inputs/train_images/dead_heart/105612.jpg
108037.jpg,dead_heart,ADT45,70,./inputs/train_images/dead_heart/108037.jpg
109862.jpg,dead_heart,AndraPonni,65,./inputs/train_images/dead_heart/109862.jpg
107129.jpg,dead_heart,ADT45,67,./inputs/train_images/dead_heart/107129.jpg
105899.jpg,normal,Ponni,60,./inputs/train_images/normal/105899.jpg
105631.jpg,brown_spot,ADT45,72,./inputs/train_images/brown_spot/105631.jpg
107505.jpg,bacterial_panicle_blight,ADT45,70,./inputs/train_images/bacterial_panicle_blight/107505.jpg
106579.jpg,tungro,ADT45,60,./inputs/train_images/tungro/106579.jpg
107188.jpg,hispa,AndraPonni,65,./inputs/train_images/hispa/107188.jpg
103312.jpg,downy_mildew,ADT45,70,./inputs/train_images/downy_mildew/103312.jpg
105780.jpg,blast,ADT45,45,./inputs/train_images/blast/105780.jpg
101856.jpg,normal,ADT45,60,./inputs/train_images/normal/101856.jpg
103214.jpg,hispa,AtchayaPonni,65,./inputs/train_images/hispa/103214.jpg
106440.jpg,hispa,Onthanel,70,./inputs/train_images/hispa/106440.jpg
110209.jpg,dead_heart,KarnatakaPonni,75,./inputs/train_images/dead_heart/110209.jpg
106977.jpg,normal,ADT45,67,./inputs/train_images/normal/106977.jpg
100969.jpg,hispa,ADT45,70,./inputs/train_images/hispa/100969.jpg
109332.jpg,bacterial_leaf_blight,ADT45,50,./inputs/train_images/bacterial_leaf_blight/109332.jpg
102809.jpg,normal,ADT45,60,./inputs/train_images/normal/102809.jpg
101120.jpg,hispa,ADT45,70,./inputs/train_images/hispa/101120.jpg
104344.jpg,normal,ADT45,70,./inputs/train_images/normal/104344.jpg
108422.jpg,bacterial_leaf_blight,ADT45,55,./inputs/train_images/bacterial_leaf_blight/108422.jpg
106235.jpg,normal,ADT45,60,./inputs/train_images/normal/106235.jpg
100638.jpg,blast,ADT45,70,./inputs/train_images/blast/100638.jpg
100674.jpg,blast,ADT45,70,./inputs/train_images/blast/100674.jpg
105430.jpg,tungro,ADT45,72,./inputs/train_images/tungro/105430.jpg
101815.jpg,tungro,ADT45,70,./inputs/train_images/tungro/101815.jpg
106656.jpg,hispa,ADT45,70,./inputs/train_images/hispa/106656.jpg
104631.jpg,tungro,ADT45,72,./inputs/train_images/tungro/104631.jpg
106077.jpg,hispa,AtchayaPonni,65,./inputs/train_images/hispa/106077.jpg
107314.jpg,hispa,ADT45,50,./inputs/train_images/hispa/107314.jpg
108806.jpg,normal,ADT45,60,./inputs/train_images/normal/108806.jpg
108525.jpg,normal,Ponni,60,./inputs/train_images/normal/108525.jpg
107189.jpg,brown_spot,KarnatakaPonni,75,./inputs/train_images/brown_spot/107189.jpg
103795.jpg,tungro,ADT45,72,./inputs/train_images/tungro/103795.jpg
109963.jpg,hispa,AtchayaPonni,65,./inputs/train_images/hispa/109963.jpg
107099.jpg,blast,Ponni,55,./inputs/train_images/blast/107099.jpg
100760.jpg,bacterial_leaf_blight,Ponni,47,./inputs/train_images/bacterial_leaf_blight/100760.jpg
107506.jpg,downy_mildew,KarnatakaPonni,50,./inputs/train_images/downy_mildew/107506.jpg
100091.jpg,tungro,ADT45,70,./inputs/train_images/tungro/100091.jpg
100094.jpg,normal,ADT45,67,./inputs/train_images/normal/100094.jpg
110163.jpg,brown_spot,KarnatakaPonni,75,./inputs/train_images/brown_spot/110163.jpg
100642.jpg,blast,ADT45,70,./inputs/train_images/blast/100642.jpg
109851.jpg,blast,Ponni,47,./inputs/train_images/blast/109851.jpg
104120.jpg,tungro,ADT45,45,./inputs/train_images/tungro/104120.jpg
109580.jpg,normal,ADT45,70,./inputs/train_images/normal/109580.jpg
102640.jpg,downy_mildew,AtchayaPonni,45,./inputs/train_images/downy_mildew/102640.jpg
100882.jpg,dead_heart,ADT45,67,./inputs/train_images/dead_heart/100882.jpg
104383.jpg,dead_heart,ADT45,75,./inputs/train_images/dead_heart/104383.jpg
102491.jpg,bacterial_panicle_blight,ADT45,70,./inputs/train_images/bacterial_panicle_blight/102491.jpg
107974.jpg,blast,ADT45,45,./inputs/train_images/blast/107974.jpg
103838.jpg,brown_spot,ADT45,45,./inputs/train_images/brown_spot/103838.jpg
103181.jpg,blast,KarnatakaPonni,75,./inputs/train_images/blast/103181.jpg
104481.jpg,normal,Ponni,60,./inputs/train_images/normal/104481.jpg
102554.jpg,normal,ADT45,60,./inputs/train_images/normal/102554.jpg
100258.jpg,hispa,ADT45,50,./inputs/train_images/hispa/100258.jpg
102178.jpg,blast,KarnatakaPonni,50,./inputs/train_images/blast/102178.jpg
107575.jpg,tungro,ADT45,60,./inputs/train_images/tungro/107575.jpg
105621.jpg,hispa,AtchayaPonni,65,./inputs/train_images/hispa/105621.jpg
108331.jpg,blast,ADT45,65,./inputs/train_images/blast/108331.jpg
109798.jpg,dead_heart,ADT45,70,./inputs/train_images/dead_heart/109798.jpg
102618.jpg,hispa,ADT45,68,./inputs/train_images/hispa/102618.jpg
103665.jpg,dead_heart,ADT45,70,./inputs/train_images/dead_heart/103665.jpg
104747.jpg,blast,KarnatakaPonni,75,./inputs/train_images/blast/104747.jpg
109638.jpg,normal,ADT45,70,./inputs/train_images/normal/109638.jpg
106181.jpg,normal,Ponni,60,./inputs/train_images/normal/106181.jpg
104278.jpg,dead_heart,Onthanel,50,./inputs/train_images/dead_heart/104278.jpg
108354.jpg,downy_mildew,ADT45,70,./inputs/train_images/downy_mildew/108354.jpg
107036.jpg,bacterial_leaf_blight,ADT45,72,./inputs/train_images/bacterial_leaf_blight/107036.jpg
104417.jpg,dead_heart,Onthanel,70,./inputs/train_images/dead_heart/104417.jpg
101435.jpg,blast,IR20,50,./inputs/train_images/blast/101435.jpg
106159.jpg,tungro,ADT45,60,./inputs/train_images/tungro/106159.jpg
109530.jpg,blast,AndraPonni,45,./inputs/train_images/blast/109530.jpg
103886.jpg,downy_mildew,ADT45,60,./inputs/train_images/downy_mildew/103886.jpg
102724.jpg,blast,AndraPonni,45,./inputs/train_images/blast/102724.jpg
104072.jpg,tungro,ADT45,57,./inputs/train_images/tungro/104072.jpg
107061.jpg,dead_heart,ADT45,67,./inputs/train_images/dead_heart/107061.jpg
105059.jpg,bacterial_leaf_blight,ADT45,60,./inputs/train_images/bacterial_leaf_blight/105059.jpg
105571.jpg,hispa,Ponni,60,./inputs/train_images/hispa/105571.jpg
102939.jpg,brown_spot,ADT45,72,./inputs/train_images/brown_spot/102939.jpg
104014.jpg,brown_spot,ADT45,70,./inputs/train_images/brown_spot/104014.jpg
100693.jpg,normal,ADT45,60,./inputs/train_images/normal/100693.jpg
103854.jpg,blast,ADT45,55,./inputs/train_images/blast/103854.jpg
105203.jpg,normal,ADT45,60,./inputs/train_images/normal/105203.jpg
106562.jpg,bacterial_leaf_blight,IR20,50,./inputs/train_images/bacterial_leaf_blight/106562.jpg
100477.jpg,dead_heart,KarnatakaPonni,75,./inputs/train_images/dead_heart/100477.jpg
102351.jpg,dead_heart,AndraPonni,65,./inputs/train_images/dead_heart/102351.jpg
100470.jpg,brown_spot,ADT45,70,./inputs/train_images/brown_spot/100470.jpg
110388.jpg,brown_spot,ADT45,70,./inputs/train_images/brown_spot/110388.jpg
110157.jpg,brown_spot,ADT45,55,./inputs/train_images/brown_spot/110157.jpg
103243.jpg,hispa,AndraPonni,65,./inputs/train_images/hispa/103243.jpg
100909.jpg,blast,KarnatakaPonni,75,./inputs/train_images/blast/100909.jpg
107980.jpg,tungro,ADT45,70,./inputs/train_images/tungro/107980.jpg
108359.jpg,normal,ADT45,60,./inputs/train_images/normal/108359.jpg
107547.jpg,bacterial_leaf_blight,ADT45,70,./inputs/train_images/bacterial_leaf_blight/107547.jpg
107675.jpg,normal,ADT45,50,./inputs/train_images/normal/107675.jpg
110083.jpg,bacterial_leaf_blight,ADT45,60,./inputs/train_images/bacterial_leaf_blight/110083.jpg
100851.jpg,blast,KarnatakaPonni,75,./inputs/train_images/blast/100851.jpg
105251.jpg,dead_heart,ADT45,75,./inputs/train_images/dead_heart/105251.jpg
105300.jpg,blast,ADT45,70,./inputs/train_images/blast/105300.jpg
103219.jpg,dead_heart,ADT45,70,./inputs/train_images/dead_heart/103219.jpg
106681.jpg,tungro,ADT45,70,./inputs/train_images/tungro/106681.jpg
105937.jpg,normal,ADT45,70,./inputs/train_images/normal/105937.jpg
106727.jpg,tungro,ADT45,70,./inputs/train_images/tungro/106727.jpg
100280.jpg,blast,ADT45,70,./inputs/train_images/blast/100280.jpg
101973.jpg,bacterial_leaf_blight,ADT45,50,./inputs/train_images/bacterial_leaf_blight/101973.jpg
101446.jpg,brown_spot,ADT45,70,./inputs/train_images/brown_spot/101446.jpg
105145.jpg,bacterial_panicle_blight,ADT45,75,./inputs/train_images/bacterial_panicle_blight/105145.jpg
109207.jpg,dead_heart,ADT45,73,./inputs/train_images/dead_heart/109207.jpg
105965.jpg,blast,Onthanel,50,./inputs/train_images/blast/105965.jpg
105448.jpg,normal,ADT45,70,./inputs/train_images/normal/105448.jpg
103018.jpg,brown_spot,ADT45,70,./inputs/train_images/brown_spot/103018.jpg
108921.jpg,brown_spot,ADT45,70,./inputs/train_images/brown_spot/108921.jpg
102982.jpg,tungro,ADT45,60,./inputs/train_images/tungro/102982.jpg
110021.jpg,blast,Ponni,55,./inputs/train_images/blast/110021.jpg
102647.jpg,blast,KarnatakaPonni,75,./inputs/train_images/blast/102647.jpg
102379.jpg,normal,ADT45,70,./inputs/train_images/normal/102379.jpg
107140.jpg,brown_spot,ADT45,65,./inputs/train_images/brown_spot/107140.jpg
101527.jpg,dead_heart,ADT45,70,./inputs/train_images/dead_heart/101527.jpg
104929.jpg,blast,ADT45,50,./inputs/train_images/blast/104929.jpg
100264.jpg,bacterial_leaf_streak,Zonal,70,./inputs/train_images/bacterial_leaf_streak/100264.jpg
106953.jpg,normal,ADT45,60,./inputs/train_images/normal/106953.jpg
108865.jpg,brown_spot,ADT45,72,./inputs/train_images/brown_spot/108865.jpg
103967.jpg,hispa,ADT45,60,./inputs/train_images/hispa/103967.jpg
